image_id,raw_image_path,processed_image_path,thumbnail_path,source_root,split,filename,material_type,script_family,is_manuscript,notes
1799,data\raw\manuscripts\hf_sanskrit_ocr\train\3596.png,data\processed\images_1024\hf_sanskrit_ocr\train\3596.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3596.png,hf_sanskrit_ocr,train,3596.png,printed,Devanagari,no, auto: HF OCR typed sample
1800,data\raw\manuscripts\hf_sanskrit_ocr\train\3598.png,data\processed\images_1024\hf_sanskrit_ocr\train\3598.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3598.png,hf_sanskrit_ocr,train,3598.png,printed,Devanagari,no, auto: HF OCR typed sample
1801,data\raw\manuscripts\hf_sanskrit_ocr\train\3599.png,data\processed\images_1024\hf_sanskrit_ocr\train\3599.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3599.png,hf_sanskrit_ocr,train,3599.png,printed,Devanagari,no, auto: HF OCR typed sample
1802,data\raw\manuscripts\hf_sanskrit_ocr\train\3600.png,data\processed\images_1024\hf_sanskrit_ocr\train\3600.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3600.png,hf_sanskrit_ocr,train,3600.png,printed,Devanagari,no, auto: HF OCR typed sample
1803,data\raw\manuscripts\hf_sanskrit_ocr\train\3603.png,data\processed\images_1024\hf_sanskrit_ocr\train\3603.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3603.png,hf_sanskrit_ocr,train,3603.png,printed,Devanagari,no, auto: HF OCR typed sample
1804,data\raw\manuscripts\hf_sanskrit_ocr\train\3609.png,data\processed\images_1024\hf_sanskrit_ocr\train\3609.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3609.png,hf_sanskrit_ocr,train,3609.png,printed,Devanagari,no, auto: HF OCR typed sample
1805,data\raw\manuscripts\hf_sanskrit_ocr\train\361.png,data\processed\images_1024\hf_sanskrit_ocr\train\361.png,data\processed\thumbnails\hf_sanskrit_ocr\train\361.png,hf_sanskrit_ocr,train,361.png,printed,Devanagari,no, auto: HF OCR typed sample
1806,data\raw\manuscripts\hf_sanskrit_ocr\train\3610.png,data\processed\images_1024\hf_sanskrit_ocr\train\3610.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3610.png,hf_sanskrit_ocr,train,3610.png,printed,Devanagari,no, auto: HF OCR typed sample
1807,data\raw\manuscripts\hf_sanskrit_ocr\train\3612.png,data\processed\images_1024\hf_sanskrit_ocr\train\3612.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3612.png,hf_sanskrit_ocr,train,3612.png,printed,Devanagari,no, auto: HF OCR typed sample
1808,data\raw\manuscripts\hf_sanskrit_ocr\train\3613.png,data\processed\images_1024\hf_sanskrit_ocr\train\3613.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3613.png,hf_sanskrit_ocr,train,3613.png,printed,Devanagari,no, auto: HF OCR typed sample
1809,data\raw\manuscripts\hf_sanskrit_ocr\train\3614.png,data\processed\images_1024\hf_sanskrit_ocr\train\3614.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3614.png,hf_sanskrit_ocr,train,3614.png,printed,Devanagari,no, auto: HF OCR typed sample
1810,data\raw\manuscripts\hf_sanskrit_ocr\train\3615.png,data\processed\images_1024\hf_sanskrit_ocr\train\3615.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3615.png,hf_sanskrit_ocr,train,3615.png,printed,Devanagari,no, auto: HF OCR typed sample
1811,data\raw\manuscripts\hf_sanskrit_ocr\train\3619.png,data\processed\images_1024\hf_sanskrit_ocr\train\3619.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3619.png,hf_sanskrit_ocr,train,3619.png,printed,Devanagari,no, auto: HF OCR typed sample
1812,data\raw\manuscripts\hf_sanskrit_ocr\train\362.png,data\processed\images_1024\hf_sanskrit_ocr\train\362.png,data\processed\thumbnails\hf_sanskrit_ocr\train\362.png,hf_sanskrit_ocr,train,362.png,printed,Devanagari,no, auto: HF OCR typed sample
1813,data\raw\manuscripts\hf_sanskrit_ocr\train\3621.png,data\processed\images_1024\hf_sanskrit_ocr\train\3621.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3621.png,hf_sanskrit_ocr,train,3621.png,printed,Devanagari,no, auto: HF OCR typed sample
1814,data\raw\manuscripts\hf_sanskrit_ocr\train\3622.png,data\processed\images_1024\hf_sanskrit_ocr\train\3622.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3622.png,hf_sanskrit_ocr,train,3622.png,printed,Devanagari,no, auto: HF OCR typed sample
1815,data\raw\manuscripts\hf_sanskrit_ocr\train\3624.png,data\processed\images_1024\hf_sanskrit_ocr\train\3624.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3624.png,hf_sanskrit_ocr,train,3624.png,printed,Devanagari,no, auto: HF OCR typed sample
1816,data\raw\manuscripts\hf_sanskrit_ocr\train\3626.png,data\processed\images_1024\hf_sanskrit_ocr\train\3626.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3626.png,hf_sanskrit_ocr,train,3626.png,printed,Devanagari,no, auto: HF OCR typed sample
1817,data\raw\manuscripts\hf_sanskrit_ocr\train\3627.png,data\processed\images_1024\hf_sanskrit_ocr\train\3627.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3627.png,hf_sanskrit_ocr,train,3627.png,printed,Devanagari,no, auto: HF OCR typed sample
1818,data\raw\manuscripts\hf_sanskrit_ocr\train\3628.png,data\processed\images_1024\hf_sanskrit_ocr\train\3628.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3628.png,hf_sanskrit_ocr,train,3628.png,printed,Devanagari,no, auto: HF OCR typed sample
1819,data\raw\manuscripts\hf_sanskrit_ocr\train\363.png,data\processed\images_1024\hf_sanskrit_ocr\train\363.png,data\processed\thumbnails\hf_sanskrit_ocr\train\363.png,hf_sanskrit_ocr,train,363.png,printed,Devanagari,no, auto: HF OCR typed sample
1820,data\raw\manuscripts\hf_sanskrit_ocr\train\3631.png,data\processed\images_1024\hf_sanskrit_ocr\train\3631.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3631.png,hf_sanskrit_ocr,train,3631.png,printed,Devanagari,no, auto: HF OCR typed sample
1821,data\raw\manuscripts\hf_sanskrit_ocr\train\3633.png,data\processed\images_1024\hf_sanskrit_ocr\train\3633.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3633.png,hf_sanskrit_ocr,train,3633.png,printed,Devanagari,no, auto: HF OCR typed sample
1822,data\raw\manuscripts\hf_sanskrit_ocr\train\3634.png,data\processed\images_1024\hf_sanskrit_ocr\train\3634.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3634.png,hf_sanskrit_ocr,train,3634.png,printed,Devanagari,no, auto: HF OCR typed sample
1823,data\raw\manuscripts\hf_sanskrit_ocr\train\3635.png,data\processed\images_1024\hf_sanskrit_ocr\train\3635.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3635.png,hf_sanskrit_ocr,train,3635.png,printed,Devanagari,no, auto: HF OCR typed sample
1824,data\raw\manuscripts\hf_sanskrit_ocr\train\3637.png,data\processed\images_1024\hf_sanskrit_ocr\train\3637.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3637.png,hf_sanskrit_ocr,train,3637.png,printed,Devanagari,no, auto: HF OCR typed sample
1825,data\raw\manuscripts\hf_sanskrit_ocr\train\3642.png,data\processed\images_1024\hf_sanskrit_ocr\train\3642.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3642.png,hf_sanskrit_ocr,train,3642.png,printed,Devanagari,no, auto: HF OCR typed sample
1826,data\raw\manuscripts\hf_sanskrit_ocr\train\3643.png,data\processed\images_1024\hf_sanskrit_ocr\train\3643.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3643.png,hf_sanskrit_ocr,train,3643.png,printed,Devanagari,no, auto: HF OCR typed sample
1827,data\raw\manuscripts\hf_sanskrit_ocr\train\3644.png,data\processed\images_1024\hf_sanskrit_ocr\train\3644.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3644.png,hf_sanskrit_ocr,train,3644.png,printed,Devanagari,no, auto: HF OCR typed sample
1828,data\raw\manuscripts\hf_sanskrit_ocr\train\3645.png,data\processed\images_1024\hf_sanskrit_ocr\train\3645.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3645.png,hf_sanskrit_ocr,train,3645.png,printed,Devanagari,no, auto: HF OCR typed sample
1829,data\raw\manuscripts\hf_sanskrit_ocr\train\3646.png,data\processed\images_1024\hf_sanskrit_ocr\train\3646.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3646.png,hf_sanskrit_ocr,train,3646.png,printed,Devanagari,no, auto: HF OCR typed sample
1830,data\raw\manuscripts\hf_sanskrit_ocr\train\3648.png,data\processed\images_1024\hf_sanskrit_ocr\train\3648.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3648.png,hf_sanskrit_ocr,train,3648.png,printed,Devanagari,no, auto: HF OCR typed sample
1831,data\raw\manuscripts\hf_sanskrit_ocr\train\3649.png,data\processed\images_1024\hf_sanskrit_ocr\train\3649.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3649.png,hf_sanskrit_ocr,train,3649.png,printed,Devanagari,no, auto: HF OCR typed sample
1832,data\raw\manuscripts\hf_sanskrit_ocr\train\3650.png,data\processed\images_1024\hf_sanskrit_ocr\train\3650.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3650.png,hf_sanskrit_ocr,train,3650.png,printed,Devanagari,no, auto: HF OCR typed sample
1833,data\raw\manuscripts\hf_sanskrit_ocr\train\3651.png,data\processed\images_1024\hf_sanskrit_ocr\train\3651.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3651.png,hf_sanskrit_ocr,train,3651.png,printed,Devanagari,no, auto: HF OCR typed sample
1834,data\raw\manuscripts\hf_sanskrit_ocr\train\3654.png,data\processed\images_1024\hf_sanskrit_ocr\train\3654.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3654.png,hf_sanskrit_ocr,train,3654.png,printed,Devanagari,no, auto: HF OCR typed sample
1835,data\raw\manuscripts\hf_sanskrit_ocr\train\3658.png,data\processed\images_1024\hf_sanskrit_ocr\train\3658.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3658.png,hf_sanskrit_ocr,train,3658.png,printed,Devanagari,no, auto: HF OCR typed sample
1836,data\raw\manuscripts\hf_sanskrit_ocr\train\3662.png,data\processed\images_1024\hf_sanskrit_ocr\train\3662.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3662.png,hf_sanskrit_ocr,train,3662.png,printed,Devanagari,no, auto: HF OCR typed sample
1837,data\raw\manuscripts\hf_sanskrit_ocr\train\3663.png,data\processed\images_1024\hf_sanskrit_ocr\train\3663.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3663.png,hf_sanskrit_ocr,train,3663.png,printed,Devanagari,no, auto: HF OCR typed sample
1838,data\raw\manuscripts\hf_sanskrit_ocr\train\3665.png,data\processed\images_1024\hf_sanskrit_ocr\train\3665.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3665.png,hf_sanskrit_ocr,train,3665.png,printed,Devanagari,no, auto: HF OCR typed sample
1839,data\raw\manuscripts\hf_sanskrit_ocr\train\3666.png,data\processed\images_1024\hf_sanskrit_ocr\train\3666.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3666.png,hf_sanskrit_ocr,train,3666.png,printed,Devanagari,no, auto: HF OCR typed sample
1840,data\raw\manuscripts\hf_sanskrit_ocr\train\3669.png,data\processed\images_1024\hf_sanskrit_ocr\train\3669.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3669.png,hf_sanskrit_ocr,train,3669.png,printed,Devanagari,no, auto: HF OCR typed sample
1841,data\raw\manuscripts\hf_sanskrit_ocr\train\3674.png,data\processed\images_1024\hf_sanskrit_ocr\train\3674.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3674.png,hf_sanskrit_ocr,train,3674.png,printed,Devanagari,no, auto: HF OCR typed sample
1842,data\raw\manuscripts\hf_sanskrit_ocr\train\3677.png,data\processed\images_1024\hf_sanskrit_ocr\train\3677.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3677.png,hf_sanskrit_ocr,train,3677.png,printed,Devanagari,no, auto: HF OCR typed sample
1843,data\raw\manuscripts\hf_sanskrit_ocr\train\3678.png,data\processed\images_1024\hf_sanskrit_ocr\train\3678.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3678.png,hf_sanskrit_ocr,train,3678.png,printed,Devanagari,no, auto: HF OCR typed sample
1844,data\raw\manuscripts\hf_sanskrit_ocr\train\368.png,data\processed\images_1024\hf_sanskrit_ocr\train\368.png,data\processed\thumbnails\hf_sanskrit_ocr\train\368.png,hf_sanskrit_ocr,train,368.png,printed,Devanagari,no, auto: HF OCR typed sample
1845,data\raw\manuscripts\hf_sanskrit_ocr\train\3680.png,data\processed\images_1024\hf_sanskrit_ocr\train\3680.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3680.png,hf_sanskrit_ocr,train,3680.png,printed,Devanagari,no, auto: HF OCR typed sample
1846,data\raw\manuscripts\hf_sanskrit_ocr\train\3686.png,data\processed\images_1024\hf_sanskrit_ocr\train\3686.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3686.png,hf_sanskrit_ocr,train,3686.png,printed,Devanagari,no, auto: HF OCR typed sample
1847,data\raw\manuscripts\hf_sanskrit_ocr\train\3688.png,data\processed\images_1024\hf_sanskrit_ocr\train\3688.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3688.png,hf_sanskrit_ocr,train,3688.png,printed,Devanagari,no, auto: HF OCR typed sample
1848,data\raw\manuscripts\hf_sanskrit_ocr\train\369.png,data\processed\images_1024\hf_sanskrit_ocr\train\369.png,data\processed\thumbnails\hf_sanskrit_ocr\train\369.png,hf_sanskrit_ocr,train,369.png,printed,Devanagari,no, auto: HF OCR typed sample
1849,data\raw\manuscripts\hf_sanskrit_ocr\train\3697.png,data\processed\images_1024\hf_sanskrit_ocr\train\3697.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3697.png,hf_sanskrit_ocr,train,3697.png,printed,Devanagari,no, auto: HF OCR typed sample
1850,data\raw\manuscripts\hf_sanskrit_ocr\train\3698.png,data\processed\images_1024\hf_sanskrit_ocr\train\3698.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3698.png,hf_sanskrit_ocr,train,3698.png,printed,Devanagari,no, auto: HF OCR typed sample
1851,data\raw\manuscripts\hf_sanskrit_ocr\train\3699.png,data\processed\images_1024\hf_sanskrit_ocr\train\3699.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3699.png,hf_sanskrit_ocr,train,3699.png,printed,Devanagari,no, auto: HF OCR typed sample
1852,data\raw\manuscripts\hf_sanskrit_ocr\train\3701.png,data\processed\images_1024\hf_sanskrit_ocr\train\3701.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3701.png,hf_sanskrit_ocr,train,3701.png,printed,Devanagari,no, auto: HF OCR typed sample
1853,data\raw\manuscripts\hf_sanskrit_ocr\train\3703.png,data\processed\images_1024\hf_sanskrit_ocr\train\3703.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3703.png,hf_sanskrit_ocr,train,3703.png,printed,Devanagari,no, auto: HF OCR typed sample
1854,data\raw\manuscripts\hf_sanskrit_ocr\train\3706.png,data\processed\images_1024\hf_sanskrit_ocr\train\3706.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3706.png,hf_sanskrit_ocr,train,3706.png,printed,Devanagari,no, auto: HF OCR typed sample
1855,data\raw\manuscripts\hf_sanskrit_ocr\train\3707.png,data\processed\images_1024\hf_sanskrit_ocr\train\3707.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3707.png,hf_sanskrit_ocr,train,3707.png,printed,Devanagari,no, auto: HF OCR typed sample
1856,data\raw\manuscripts\hf_sanskrit_ocr\train\3708.png,data\processed\images_1024\hf_sanskrit_ocr\train\3708.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3708.png,hf_sanskrit_ocr,train,3708.png,printed,Devanagari,no, auto: HF OCR typed sample
1857,data\raw\manuscripts\hf_sanskrit_ocr\train\3711.png,data\processed\images_1024\hf_sanskrit_ocr\train\3711.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3711.png,hf_sanskrit_ocr,train,3711.png,printed,Devanagari,no, auto: HF OCR typed sample
1858,data\raw\manuscripts\hf_sanskrit_ocr\train\3712.png,data\processed\images_1024\hf_sanskrit_ocr\train\3712.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3712.png,hf_sanskrit_ocr,train,3712.png,printed,Devanagari,no, auto: HF OCR typed sample
1859,data\raw\manuscripts\hf_sanskrit_ocr\train\3713.png,data\processed\images_1024\hf_sanskrit_ocr\train\3713.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3713.png,hf_sanskrit_ocr,train,3713.png,printed,Devanagari,no, auto: HF OCR typed sample
1860,data\raw\manuscripts\hf_sanskrit_ocr\train\3715.png,data\processed\images_1024\hf_sanskrit_ocr\train\3715.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3715.png,hf_sanskrit_ocr,train,3715.png,printed,Devanagari,no, auto: HF OCR typed sample
1861,data\raw\manuscripts\hf_sanskrit_ocr\train\3716.png,data\processed\images_1024\hf_sanskrit_ocr\train\3716.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3716.png,hf_sanskrit_ocr,train,3716.png,printed,Devanagari,no, auto: HF OCR typed sample
1862,data\raw\manuscripts\hf_sanskrit_ocr\train\3717.png,data\processed\images_1024\hf_sanskrit_ocr\train\3717.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3717.png,hf_sanskrit_ocr,train,3717.png,printed,Devanagari,no, auto: HF OCR typed sample
1863,data\raw\manuscripts\hf_sanskrit_ocr\train\3718.png,data\processed\images_1024\hf_sanskrit_ocr\train\3718.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3718.png,hf_sanskrit_ocr,train,3718.png,printed,Devanagari,no, auto: HF OCR typed sample
1864,data\raw\manuscripts\hf_sanskrit_ocr\train\3719.png,data\processed\images_1024\hf_sanskrit_ocr\train\3719.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3719.png,hf_sanskrit_ocr,train,3719.png,printed,Devanagari,no, auto: HF OCR typed sample
1865,data\raw\manuscripts\hf_sanskrit_ocr\train\372.png,data\processed\images_1024\hf_sanskrit_ocr\train\372.png,data\processed\thumbnails\hf_sanskrit_ocr\train\372.png,hf_sanskrit_ocr,train,372.png,printed,Devanagari,no, auto: HF OCR typed sample
1866,data\raw\manuscripts\hf_sanskrit_ocr\train\3720.png,data\processed\images_1024\hf_sanskrit_ocr\train\3720.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3720.png,hf_sanskrit_ocr,train,3720.png,printed,Devanagari,no, auto: HF OCR typed sample
1867,data\raw\manuscripts\hf_sanskrit_ocr\train\3722.png,data\processed\images_1024\hf_sanskrit_ocr\train\3722.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3722.png,hf_sanskrit_ocr,train,3722.png,printed,Devanagari,no, auto: HF OCR typed sample
1868,data\raw\manuscripts\hf_sanskrit_ocr\train\3723.png,data\processed\images_1024\hf_sanskrit_ocr\train\3723.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3723.png,hf_sanskrit_ocr,train,3723.png,printed,Devanagari,no, auto: HF OCR typed sample
1869,data\raw\manuscripts\hf_sanskrit_ocr\train\3726.png,data\processed\images_1024\hf_sanskrit_ocr\train\3726.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3726.png,hf_sanskrit_ocr,train,3726.png,printed,Devanagari,no, auto: HF OCR typed sample
1870,data\raw\manuscripts\hf_sanskrit_ocr\train\3729.png,data\processed\images_1024\hf_sanskrit_ocr\train\3729.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3729.png,hf_sanskrit_ocr,train,3729.png,printed,Devanagari,no, auto: HF OCR typed sample
1871,data\raw\manuscripts\hf_sanskrit_ocr\train\373.png,data\processed\images_1024\hf_sanskrit_ocr\train\373.png,data\processed\thumbnails\hf_sanskrit_ocr\train\373.png,hf_sanskrit_ocr,train,373.png,printed,Devanagari,no, auto: HF OCR typed sample
1872,data\raw\manuscripts\hf_sanskrit_ocr\train\374.png,data\processed\images_1024\hf_sanskrit_ocr\train\374.png,data\processed\thumbnails\hf_sanskrit_ocr\train\374.png,hf_sanskrit_ocr,train,374.png,printed,Devanagari,no, auto: HF OCR typed sample
1873,data\raw\manuscripts\hf_sanskrit_ocr\train\3740.png,data\processed\images_1024\hf_sanskrit_ocr\train\3740.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3740.png,hf_sanskrit_ocr,train,3740.png,printed,Devanagari,no, auto: HF OCR typed sample
1874,data\raw\manuscripts\hf_sanskrit_ocr\train\3745.png,data\processed\images_1024\hf_sanskrit_ocr\train\3745.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3745.png,hf_sanskrit_ocr,train,3745.png,printed,Devanagari,no, auto: HF OCR typed sample
1875,data\raw\manuscripts\hf_sanskrit_ocr\train\3747.png,data\processed\images_1024\hf_sanskrit_ocr\train\3747.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3747.png,hf_sanskrit_ocr,train,3747.png,printed,Devanagari,no, auto: HF OCR typed sample
1876,data\raw\manuscripts\hf_sanskrit_ocr\train\3749.png,data\processed\images_1024\hf_sanskrit_ocr\train\3749.png,data\processed\thumbnails\hf_sanskrit_ocr\train\3749.png,hf_sanskrit_ocr,train,3749.png,printed,Devanagari,no, auto: HF OCR typed sample
1877,data\raw\manuscripts\hf_sanskrit_ocr\train\375.png,data\processed\images_1024\hf_sanskrit_ocr\train\375.png,data\processed\thumbnails\hf_sanskrit_ocr\train\375.png,hf_sanskrit_ocr,train,375.png,printed,Devanagari,no, auto: HF OCR typed sample
